Datetime;Spot;day_cat
201908181600;18.25;3
201908181700;26.59;3
201908181800;31.58;3
201908181900;35.89;3
201908182000;36.69;3
201908182100;36.96;3
201908182200;36.97;3
201908182300;33.81;3
201908190000;28.64;1
201908190100;27.45;1
201908190200;26.86;1
201908190300;28.16;1
201908190400;27.06;1
201908190500;31.18;1
201908190600;36.08;1
201908190700;43.89;1
201908190800;41.87;1
201908190900;36.98;1
201908191000;34.32;1
201908191100;32.06;1
201908191200;29.9;1
201908191300;27.9;1
201908191400;27.8;1
201908191500;27.73;1
201908191600;27.28;1
201908191700;33.06;1
201908191800;38;1
201908191900;44.57;1
201908192000;52.19;1
201908192100;47.95;1
201908192200;40.5;1
201908192300;34.92;1
201908200000;31.38;1
201908200100;29.74;1
201908200200;29.58;1
201908200300;28.67;1
201908200400;30.08;1
201908200500;32.39;1
201908200600;38.59;1
201908200700;45.75;1
201908200800;48.31;1
201908200900;45.13;1
201908201000;39.51;1
201908201100;38.91;1
201908201200;37.93;1
201908201300;37.35;1
201908201400;37.55;1
201908201500;37.98;1
201908201600;37.82;1
201908201700;44.97;1
201908201800;50.05;1
201908201900;53.86;1
201908202000;54.28;1
201908202100;48.94;1
201908202200;40.61;1
201908202300;35.85;1
201908210000;33.07;1
201908210100;33.11;1
201908210200;32.01;1
201908210300;31.23;1
201908210400;31.93;1
201908210500;33.17;1
201908210600;42.36;1
201908210700;57;1
201908210800;56.11;1
201908210900;41.95;1
201908211000;38;1
201908211100;36.97;1
201908211200;35.72;1
201908211300;34.05;1
201908211400;33.17;1
201908211500;33.03;1
201908211600;35.79;1
201908211700;40.62;1
201908211800;50.04;1
201908211900;66.75;1
201908212000;68.91;1
201908212100;52.9;1
201908212200;44.58;1
201908212300;37.94;1
201908220000;33.26;1
201908220100;32.02;1
201908220200;30.2;1
201908220300;30.03;1
201908220400;29.41;1
201908220500;30.18;1
201908220600;36.64;1
201908220700;41.93;1
201908220800;40.64;1
201908220900;37.9;1
201908221000;34.91;1
201908221100;33.01;1
201908221200;32.01;1
201908221300;30.53;1
201908221400;31.21;1
201908221500;31.14;1
201908221600;31.94;1
201908221700;36.99;1
201908221800;42.47;1
201908221900;55.36;1
201908222000;51.81;1
201908222100;45.41;1
201908222200;38.48;1
201908222300;33.95;1
201908230000;30.28;1
201908230100;30.17;1
201908230200;30.07;1
201908230300;30.03;1
201908230400;30.38;1
201908230500;32.31;1
201908230600;40;1
201908230700;43.93;1
201908230800;41;1
201908230900;36.68;1
201908231000;34.8;1
201908231100;34.13;1
201908231200;31.95;1
201908231300;31.23;1
201908231400;30.81;1
201908231500;31.57;1
201908231600;32.28;1
201908231700;40.47;1
201908231800;48.75;1
201908231900;59.56;1
201908232000;57.77;1
201908232100;45.95;1
201908232200;36.97;1
201908232300;34.68;1
201908240000;34.07;2
201908240100;31.92;2
201908240200;30.86;2
201908240300;30.82;2
201908240400;30.03;2
201908240500;30.25;2
201908240600;32.97;2
201908240700;34.24;2
201908240800;36.29;2
201908240900;35.5;2
201908241000;29.51;2
201908241100;27.5;2
201908241200;26.83;2
201908241300;26.84;2
201908241400;27.01;2
201908241500;28.03;2
201908241600;28.03;2
201908241700;33.29;2
201908241800;36.93;2
201908241900;42.39;2
201908242000;38.75;2
201908242100;36.29;2
201908242200;34.95;2
201908242300;31.67;2
201908250000;29.08;3
201908250100;28.65;3
201908250200;27.8;3
201908250300;26.97;3
201908250400;26.12;3
201908250500;25.91;3
201908250600;25.87;3
201908250700;27.8;3
201908250800;29.07;3
201908250900;29;3
201908251000;25.89;3
201908251100;25.88;3
201908251200;25.83;3
201908251300;25.03;3
201908251400;25.01;3
201908251500;25.39;3
201908251600;26.4;3
201908251700;30.97;3
201908251800;41.52;3
201908251900;47.13;3
201908252000;46.99;3
201908252100;40.94;3
201908252200;37.49;3
201908252300;34.52;3
201908260000;33.67;1
201908260100;32.95;1
201908260200;32.06;1
201908260300;32.23;1
201908260400;32.63;1
201908260500;33.7;1
201908260600;50.07;1
201908260700;69.32;1
201908260800;61.99;1
201908260900;49.18;1
201908261000;45.7;1
201908261100;43.74;1
201908261200;40.91;1
201908261300;38.96;1
201908261400;38.25;1
201908261500;38.39;1
201908261600;43.46;1
201908261700;53.02;1
201908261800;55.97;1
201908261900;67.13;1
201908262000;59.46;1
201908262100;55.65;1
201908262200;47.87;1
201908262300;39.44;1
201908270000;38.33;1
201908270100;35.26;1
201908270200;34.91;1
201908270300;34.67;1
201908270400;34.96;1
201908270500;35.91;1
201908270600;45.23;1
201908270700;56.76;1
201908270800;53.69;1
201908270900;53.53;1
201908271000;50.95;1
201908271100;48.82;1
201908271200;45.15;1
201908271300;44.98;1
201908271400;45.09;1
201908271500;45.11;1
201908271600;48.08;1
201908271700;51.22;1
201908271800;56.99;1
201908271900;63.43;1
201908272000;56.05;1
201908272100;51.2;1
201908272200;46.18;1
201908272300;37.49;1
201908280000;38.08;1
201908280100;35.55;1
201908280200;34.92;1
201908280300;34.84;1
201908280400;35.35;1
201908280500;37.32;1
201908280600;48.31;1
201908280700;66.14;1
201908280800;66.73;1
201908280900;56.07;1
201908281000;52.79;1
201908281100;51.7;1
201908281200;46.58;1
201908281300;44.73;1
201908281400;45;1
201908281500;45.6;1
201908281600;48.83;1
201908281700;55.92;1
201908281800;69.85;1
201908281900;80.01;1
201908282000;73.08;1
201908282100;57.69;1
201908282200;50.79;1
201908282300;43.92;1
201908290000;39.54;1
201908290100;35.64;1
201908290200;34.5;1
201908290300;33.98;1
201908290400;34.39;1
201908290500;35.39;1
201908290600;43.16;1
201908290700;52.54;1
201908290800;58.92;1
201908290900;56.92;1
201908291000;51.9;1
201908291100;50.01;1
201908291200;42.12;1
201908291300;39.62;1
201908291400;37.77;1
201908291500;36.88;1
201908291600;37.42;1
201908291700;44;1
201908291800;50.9;1
201908291900;61.97;1
201908292000;56.93;1
201908292100;50.96;1
201908292200;44.95;1
201908292300;37.4;1
201908300000;34.33;1
201908300100;33.1;1
201908300200;33.55;1
201908300300;32.25;1
201908300400;34.08;1
201908300500;35.29;1
201908300600;48.58;1
201908300700;51.28;1
201908300800;50.8;1
201908300900;46.04;1
201908301000;41.36;1
201908301100;38.19;1
201908301200;35.42;1
201908301300;34.78;1
201908301400;34.46;1
201908301500;35.45;1
201908301600;36.22;1
201908301700;43.4;1
201908301800;50.49;1
201908301900;52.34;1
201908302000;52.49;1
201908302100;51.51;1
201908302200;48.14;1
201908302300;38.72;1
201908310000;37.39;2
201908310100;32.66;2
201908310200;30.64;2
201908310300;31.05;2
201908310400;30.3;2
201908310500;31.01;2
201908310600;31.28;2
201908310700;32.83;2
201908310800;32.35;2
201908310900;33.72;2
201908311000;31.29;2
201908311100;30.44;2
201908311200;29.35;2
201908311300;28.5;2
201908311400;28.03;2
201908311500;28.13;2
201908311600;29.87;2
201908311700;32.59;2
201908311800;40.68;2
201908311900;47.21;2
201908312000;47;2
201908312100;41.42;2
201908312200;37.07;2
201908312300;33.02;2
201909010000;27.2;3
201909010100;26.7;3
201909010200;26.47;3
201909010300;25.92;3
201909010400;25.29;3
201909010500;25.97;3
201909010600;26.49;3
201909010700;26.49;3
201909010800;26.84;3
201909010900;30.1;3
201909011000;29.7;3
201909011100;30.17;3
201909011200;31.01;3
201909011300;30.23;3
201909011400;28.39;3
201909011500;27.74;3
201909011600;27.2;3
201909011700;29.94;3
201909011800;34.07;3
201909011900;36.52;3
201909012000;39.67;3
201909012100;38.76;3
201909012200;37.33;3
201909012300;34.35;3
201909020000;29.28;1
201909020100;26.97;1
201909020200;25.96;1
201909020300;25;1
201909020400;25.63;1
201909020500;28.18;1
201909020600;38.21;1
201909020700;46.09;1
201909020800;49.55;1
201909020900;48.29;1
201909021000;44.07;1
201909021100;41.81;1
201909021200;38.95;1
201909021300;38.18;1
201909021400;36.72;1
201909021500;35.99;1
201909021600;37.57;1
201909021700;40.84;1
201909021800;45.41;1
201909021900;61.67;1
201909022000;52.91;1
201909022100;46.92;1
201909022200;40.76;1
201909022300;35.24;1
201909030000;31.89;1
201909030100;28.14;1
201909030200;26.95;1
201909030300;24.3;1
201909030400;24.1;1
201909030500;28.23;1
201909030600;32.44;1
201909030700;40.74;1
201909030800;40.97;1
201909030900;37.96;1
201909031000;32.95;1
201909031100;31.05;1
201909031200;29.82;1
201909031300;31.15;1
201909031400;31.7;1
201909031500;32.01;1
201909031600;33.29;1
201909031700;39.76;1
201909031800;44.96;1
201909031900;50.83;1
201909032000;53.36;1
201909032100;46.12;1
201909032200;40.9;1
201909032300;36.08;1
201909040000;31.31;1
201909040100;29;1
201909040200;29;1
201909040300;28.27;1
201909040400;28.83;1
201909040500;29.11;1
201909040600;39.72;1
201909040700;42.81;1
201909040800;45.29;1
201909040900;42.96;1
201909041000;37.73;1
201909041100;32.57;1
201909041200;28.88;1
201909041300;29.37;1
201909041400;29.43;1
201909041500;28.9;1
201909041600;28.86;1
201909041700;31.68;1
201909041800;38.05;1
201909041900;40.26;1
201909042000;40.67;1
201909042100;38.25;1
201909042200;35.3;1
201909042300;29.87;1
201909050000;28;1
201909050100;25.96;1
201909050200;25.3;1
201909050300;24.09;1
201909050400;24.66;1
201909050500;26.34;1
201909050600;33.68;1
201909050700;39.62;1
201909050800;40.59;1
201909050900;37.19;1
201909051000;33.27;1
201909051100;29.85;1
201909051200;27.07;1
201909051300;27.2;1
201909051400;26.69;1
201909051500;27.2;1
201909051600;29.16;1
201909051700;32.26;1
201909051800;36.09;1
201909051900;39.95;1
201909052000;40.92;1
201909052100;38.95;1
201909052200;36.21;1
201909052300;30.95;1
201909060000;26.28;1
201909060100;25.64;1
201909060200;24.36;1
201909060300;24.67;1
201909060400;25.67;1
201909060500;26.18;1
201909060600;33.71;1
201909060700;38.23;1
201909060800;39.07;1
201909060900;38.99;1
201909061000;37.45;1
201909061100;33.06;1
201909061200;29.47;1
201909061300;28.22;1
201909061400;28.6;1
201909061500;28.52;1
201909061600;29.14;1
201909061700;33.49;1
201909061800;38.26;1
201909061900;39.31;1
201909062000;40.07;1
201909062100;38.4;1
201909062200;37.89;1
201909062300;34.07;1
201909070000;32.01;2
201909070100;30;2
201909070200;29.44;2
201909070300;29.19;2
201909070400;29.45;2
201909070500;29.99;2
201909070600;32.57;2
201909070700;35.09;2
201909070800;36.53;2
201909070900;39.97;2
201909071000;39.98;2
201909071100;36.99;2
201909071200;36;2
201909071300;35.05;2
201909071400;33.96;2
201909071500;33.41;2
201909071600;33.39;2
201909071700;38.98;2
201909071800;44.05;2
201909071900;46.71;2
201909072000;48.01;2
201909072100;39;2
201909072200;37.98;2
201909072300;34.78;2
201909080000;34.46;3
201909080100;32.61;3
201909080200;32.36;3
201909080300;32.01;3
201909080400;31.92;3
201909080500;32.08;3
201909080600;32.39;3
201909080700;33.2;3
201909080800;35;3
201909080900;37.27;3
201909081000;36.31;3
201909081100;36.19;3
201909081200;35.46;3
201909081300;32.2;3
201909081400;32.3;3
201909081500;32.37;3
201909081600;34.26;3
201909081700;39.3;3
201909081800;43.11;3
201909081900;49.55;3
201909082000;54.34;3
201909082100;45.49;3
201909082200;42.5;3
201909082300;38.27;3
201909090000;38.33;1
201909090100;34.09;1
201909090200;33.03;1
201909090300;32.09;1
201909090400;32.44;1
201909090500;34.16;1
201909090600;48.18;1
201909090700;63.52;1
201909090800;71.36;1
201909090900;56.51;1
201909091000;48.71;1
201909091100;47.83;1
201909091200;46;1
201909091300;45.23;1
201909091400;42.64;1
201909091500;42.23;1
201909091600;41.6;1
201909091700;45.14;1
201909091800;49.99;1
201909091900;60.94;1
201909092000;57.48;1
201909092100;45.94;1
201909092200;40.38;1
201909092300;34.35;1
201909100000;33.01;1
201909100100;32.45;1
201909100200;31;1
201909100300;30.02;1
201909100400;29.9;1
201909100500;32.23;1
201909100600;41;1
201909100700;44.95;1
201909100800;45.93;1
201909100900;41;1
201909101000;36;1
201909101100;32.6;1
201909101200;31.04;1
201909101300;31.07;1
201909101400;31.3;1
201909101500;32.01;1
201909101600;34.1;1
201909101700;39.18;1
201909101800;44.94;1
201909101900;48.02;1
201909102000;51.59;1
201909102100;42.75;1
201909102200;35.89;1
201909102300;31.7;1
201909110000;31.25;1
201909110100;30.23;1
201909110200;28.62;1
201909110300;28.88;1
201909110400;29.9;1
201909110500;30.64;1
201909110600;38.82;1
201909110700;42.57;1
201909110800;43.25;1
201909110900;39.82;1
201909111000;36.29;1
201909111100;33.94;1
201909111200;30.55;1
201909111300;28.79;1
201909111400;28.68;1
201909111500;30.02;1
201909111600;29.33;1
201909111700;33.06;1
201909111800;37.34;1
201909111900;39.67;1
201909112000;41.1;1
201909112100;38.37;1
201909112200;33.04;1
201909112300;30.1;1
201909120000;27.88;1
201909120100;27.21;1
201909120200;27.53;1
201909120300;26.89;1
201909120400;28.03;1
201909120500;30.74;1
201909120600;44.66;1
201909120700;50.32;1
201909120800;55.55;1
201909120900;47.96;1
201909121000;43.93;1
201909121100;41.97;1
201909121200;40.99;1
201909121300;35.28;1
201909121400;32.68;1
201909121500;32.72;1
201909121600;32.75;1
201909121700;39.9;1
201909121800;42;1
201909121900;44.27;1
201909122000;44.17;1
201909122100;41.51;1
201909122200;36.84;1
201909122300;30.93;1
201909130000;30.05;1
201909130100;28.31;1
201909130200;27.11;1
201909130300;26.24;1
201909130400;27.05;1
201909130500;30.01;1
201909130600;40.01;1
201909130700;43.98;1
201909130800;45.72;1
201909130900;44.69;1
201909131000;43.65;1
201909131100;42.21;1
201909131200;40.92;1
201909131300;38.11;1
201909131400;37.06;1
201909131500;36.25;1
201909131600;37.53;1
201909131700;42.48;1
201909131800;46.13;1
201909131900;50.91;1
201909132000;52.07;1
201909132100;44.91;1
201909132200;42.02;1
201909132300;39;1
201909140000;39.7;2
201909140100;32.5;2
201909140200;32.07;2
201909140300;31.95;2
201909140400;31.93;2
201909140500;31.98;2
201909140600;32.86;2
